date,CCAA,confirmed,deceased,hospitalized,intensive_care
2021-10-23,Canarias,96170,1004,7407,1534
2021-10-23,Cantabria,46731,610,4218,610
2021-10-23,Castilla La Mancha,240507,6423,27291,2246
2021-10-23,Castilla y León,288935,7305,30462,2514
2021-10-23,Cataluña,922116,16228,47550,4171
2021-10-23,Ceuta,7611,128,444,61
2021-10-23,Galicia,187241,2645,15985,2172
2021-10-23,Valenciana,515253,7792,40228,4004
2021-10-23,Extremadura,102274,1971,6925,612
2021-10-23,Madrid,911840,17474,106879,9579
2021-10-23,Melilla,11060,112,821,132
2021-10-23,Murcia,142535,1751,10363,1347
2021-10-23,Navarra,111843,1654,9590,1016
2021-10-23,País Vasco,263270,4874,21045,2196
2021-10-23,La Rioja,39984,823,3910,436
2021-10-24,Andalucía,802985,11266,56695,6211
2021-10-24,Aragón,157420,3707,14412,1363
2021-10-24,Asturias,71609,2104,9420,850
2021-10-24,Baleares,101120,1014,6078,1006
2021-10-24,Canarias,96255,1005,7415,1536
2021-10-24,Cantabria,46743,610,4218,610
2021-10-24,Castilla La Mancha,240538,6424,27298,2246
2021-10-24,Castilla y León,288971,7305,30468,2516
2021-10-24,Cataluña,922219,16230,47561,4171
2021-10-24,Ceuta,7611,128,444,61
2021-10-24,Galicia,187268,2645,15988,2172
2021-10-24,Valenciana,515342,7794,40239,4005
2021-10-24,Extremadura,102281,1971,6929,612
2021-10-24,Madrid,911925,17475,106894,9581
2021-10-24,Melilla,11061,112,821,132
2021-10-24,Murcia,142557,1753,10365,1347
2021-10-24,Navarra,111872,1654,9592,1016
2021-10-24,País Vasco,263381,4875,21049,2199
2021-10-24,La Rioja,39992,823,3910,436
2021-10-25,Andalucía,803197,11266,56710,6212
2021-10-25,Aragón,157486,3707,14414,1363
2021-10-25,Asturias,71637,2104,9420,850
2021-10-25,Baleares,101237,1014,6080,1008
2021-10-25,Canarias,96341,1005,7423,1537
2021-10-25,Cantabria,46760,610,4219,610
2021-10-25,Castilla La Mancha,240629,6425,27309,2247
2021-10-25,Castilla y León,289091,7306,30479,2517
2021-10-25,Cataluña,922857,16231,47570,4173
2021-10-25,Ceuta,7612,128,444,61
2021-10-25,Galicia,187338,2646,15995,2172
2021-10-25,Valenciana,515594,7798,40256,4008
2021-10-25,Extremadura,102310,1972,6931,613
2021-10-25,Madrid,912217,17481,106915,9584
2021-10-25,Melilla,11063,112,823,132
2021-10-25,Murcia,142613,1753,10370,1349
2021-10-25,Navarra,111920,1654,9597,1016
2021-10-25,País Vasco,263504,4876,21056,2202
2021-10-25,La Rioja,40002,823,3911,436
2021-10-26,Andalucía,803495,11267,56725,6212
2021-10-26,Aragón,157556,3709,14418,1363
2021-10-26,Asturias,71684,2104,9420,850
2021-10-26,Baleares,101340,1014,6081,1008
2021-10-26,Canarias,96432,1005,7426,1537
2021-10-26,Cantabria,46784,610,4220,611
2021-10-26,Castilla La Mancha,240726,6425,27314,2248
2021-10-26,Castilla y León,289196,7306,30487,2517
2021-10-26,Cataluña,923187,16232,47582,4174
2021-10-26,Ceuta,7613,128,444,61
2021-10-26,Galicia,187388,2646,16006,2172
2021-10-26,Valenciana,515855,7803,40272,4010
2021-10-26,Extremadura,102326,1972,6932,613
2021-10-26,Madrid,912577,17484,106938,9587
2021-10-26,Melilla,11065,112,823,132
2021-10-26,Murcia,142682,1753,10373,1351
2021-10-26,Navarra,111966,1654,9597,1016
2021-10-26,País Vasco,263636,4878,21063,2202
2021-10-26,La Rioja,40010,823,3912,436
2021-10-27,Andalucía,803798,11267,56740,6213
2021-10-27,Aragón,157636,3710,14424,1364
2021-10-27,Asturias,71714,2104,9421,850
2021-10-27,Baleares,101435,1015,6085,1010
2021-10-27,Canarias,96550,1006,7434,1537
2021-10-27,Cantabria,46808,610,4220,611
2021-10-27,Castilla La Mancha,240791,6426,27323,2250
2021-10-27,Castilla y León,289294,7306,30498,2518
2021-10-27,Cataluña,923541,16234,47593,4175
2021-10-27,Ceuta,7613,128,444,61
2021-10-27,Galicia,187434,2647,16020,2177
2021-10-27,Valenciana,516126,7804,40295,4011
2021-10-27,Extremadura,102336,1972,6935,613
2021-10-27,Madrid,912935,17487,106964,9587
2021-10-27,Melilla,11068,112,824,132
2021-10-27,Murcia,142755,1755,10375,1351
2021-10-27,Navarra,112012,1655,9600,1016
2021-10-27,País Vasco,263777,4880,21077,2204
2021-10-27,La Rioja,40020,823,3912,436
2021-10-28,Andalucía,804064,11270,56754,6214
2021-10-28,Aragón,157684,3711,14426,1364
2021-10-28,Asturias,71751,2104,9422,851
2021-10-28,Baleares,101519,1016,6085,1010
2021-10-28,Canarias,96633,1006,7441,1538
2021-10-28,Cantabria,46819,610,4222,612
2021-10-28,Castilla La Mancha,240873,6428,27335,2253
2021-10-28,Castilla y León,289413,7309,30506,2521
2021-10-28,Cataluña,923933,16235,47607,4176
2021-10-28,Ceuta,7613,128,444,61
2021-10-28,Galicia,187490,2647,16027,2180
2021-10-28,Valenciana,516466,7806,40320,4014
2021-10-28,Extremadura,102350,1972,6935,613
2021-10-28,Madrid,913273,17488,106992,9589
2021-10-28,Melilla,11072,112,824,132
2021-10-28,Murcia,142829,1756,10378,1351
2021-10-28,Navarra,112070,1655,9601,1016
2021-10-28,País Vasco,263926,4882,21086,2205
2021-10-28,La Rioja,40035,823,3914,436
2021-10-29,Andalucía,804353,11271,56776,6217
2021-10-29,Aragón,157789,3711,14432,1366
2021-10-29,Asturias,71777,2105,9425,851
2021-10-29,Baleares,101644,1016,6086,1011
2021-10-29,Canarias,96714,1006,7451,1539
2021-10-29,Cantabria,46830,610,4223,612
2021-10-29,Castilla La Mancha,240977,6429,27345,2253
2021-10-29,Castilla y León,289506,7309,30515,2522
2021-10-29,Cataluña,924421,16235,47621,4176
2021-10-29,Ceuta,7613,128,444,61
2021-10-29,Galicia,187532,2647,16030,2181
2021-10-29,Valenciana,516802,7806,40338,4017
2021-10-29,Extremadura,102378,1972,6938,613
2021-10-29,Madrid,913716,17488,107019,9592
2021-10-29,Melilla,11075,112,824,132
2021-10-29,Murcia,142874,1756,10381,1352
2021-10-29,Navarra,112131,1655,9605,1016
2021-10-29,País Vasco,264077,4886,21093,2205
2021-10-29,La Rioja,40039,823,3914,436
2021-10-30,Andalucía,804523,11272,56787,6217
2021-10-30,Aragón,157866,3711,14438,1368
2021-10-30,Asturias,71813,2105,9429,851
2021-10-30,Baleares,101710,1016,6087,1012
2021-10-30,Canarias,96788,1006,7456,1539
2021-10-30,Cantabria,46847,610,4223,612
2021-10-30,Castilla La Mancha,241019,6431,27350,2254
2021-10-30,Castilla y León,289557,7311,30521,2524
2021-10-30,Cataluña,924631,16236,47628,4176
2021-10-30,Ceuta,7613,128,444,61
2021-10-30,Galicia,187559,2647,16035,2181
2021-10-30,Valenciana,517018,7808,40354,4018
2021-10-30,Extremadura,102383,1972,6938,613
2021-10-30,Madrid,913831,17493,107039,9597
2021-10-30,Melilla,11077,112,824,133
2021-10-30,Murcia,142912,1757,10385,1352
2021-10-30,Navarra,112214,1655,9608,1016
2021-10-30,País Vasco,264204,4890,21105,2205
2021-10-30,La Rioja,40051,823,3916,436
2021-10-31,Andalucía,804617,11273,56798,6217
2021-10-31,Aragón,157918,3711,14438,1368
2021-10-31,Asturias,71834,2105,9430,851
2021-10-31,Baleares,101757,1017,6089,1012
2021-10-31,Canarias,96844,1007,7464,1541
2021-10-31,Cantabria,46851,610,4225,612
2021-10-31,Castilla La Mancha,241043,6431,27355,2255
2021-10-31,Castilla y León,289610,7312,30524,2524
2021-10-31,Cataluña,924784,16238,47634,4176
2021-10-31,Ceuta,7613,128,444,61
2021-10-31,Galicia,187603,2647,16036,2181
2021-10-31,Valenciana,517108,7810,40372,4021
2021-10-31,Extremadura,102397,1972,6940,613
2021-10-31,Madrid,913927,17494,107057,9600
2021-10-31,Melilla,11080,112,825,133
2021-10-31,Murcia,142934,1758,10389,1352
2021-10-31,Navarra,112247,1655,9610,1016
2021-10-31,País Vasco,264339,4893,21111,2206
2021-10-31,La Rioja,40062,823,3916,436
2021-11-01,Andalucía,804734,11275,56810,6217
2021-11-01,Aragón,157943,3713,14446,1369
2021-11-01,Asturias,71865,2105,9432,852
2021-11-01,Baleares,101815,1018,6091,1012
2021-11-01,Canarias,96908,1007,7470,1541
2021-11-01,Cantabria,46876,610,4227,612
2021-11-01,Castilla La Mancha,241077,6431,27361,2255
2021-11-01,Castilla y León,289652,7313,30538,2524
2021-11-01,Cataluña,924935,16241,47652,4178
2021-11-01,Ceuta,7613,128,444,61
2021-11-01,Galicia,187639,2648,16040,2182
2021-11-01,Valenciana,517204,7813,40392,4025
2021-11-01,Extremadura,102415,1972,6942,613
2021-11-01,Madrid,914047,17494,107076,9603
2021-11-01,Melilla,11082,112,826,133
2021-11-01,Murcia,142954,1759,10396,1352
2021-11-01,Navarra,112291,1655,9612,1016
2021-11-01,País Vasco,264453,4894,21117,2206
2021-11-01,La Rioja,40075,823,3918,436
2021-11-02,Andalucía,805011,11276,56831,6220
2021-11-02,Aragón,158053,3713,14453,1369
2021-11-02,Asturias,71895,2105,9435,853
2021-11-02,Baleares,101926,1019,6094,1013
2021-11-02,Canarias,96996,1007,7486,1545
2021-11-02,Cantabria,46887,610,4229,612
2021-11-02,Castilla La Mancha,241159,6432,27374,2258
2021-11-02,Castilla y León,289797,7313,30555,2524
2021-11-02,Cataluña,925718,16241,47666,4179
2021-11-02,Ceuta,7613,128,444,61
2021-11-02,Galicia,187683,2648,16048,2183
2021-11-02,Valenciana,517528,7814,40419,4027
2021-11-02,Extremadura,102457,1972,6942,613
2021-11-02,Madrid,914514,17499,107115,9603
2021-11-02,Melilla,11083,112,826,133
2021-11-02,Murcia,143049,1759,10405,1352
2021-11-02,Navarra,112347,1655,9616,1016
2021-11-02,País Vasco,264646,4894,21127,2208
2021-11-02,La Rioja,40089,823,3921,437
2021-11-03,Andalucía,805405,11280,56845,6221
2021-11-03,Aragón,158203,3713,14461,1369
2021-11-03,Asturias,71919,2105,9437,854
2021-11-03,Baleares,102003,1020,6097,1013
2021-11-03,Canarias,97111,1007,7497,1546
2021-11-03,Cantabria,46903,610,4230,612
2021-11-03,Castilla La Mancha,241250,6432,27387,2259
2021-11-03,Castilla y León,289939,7317,30568,2524
2021-11-03,Cataluña,926229,16243,47675,4180
2021-11-03,Ceuta,7613,128,444,61
2021-11-03,Galicia,187773,2648,16050,2183
2021-11-03,Valenciana,517906,7816,40440,4028
2021-11-03,Extremadura,102483,1972,6943,613
2021-11-03,Madrid,915026,17502,107140,9605
2021-11-03,Melilla,11084,112,826,133
2021-11-03,Murcia,143132,1759,10408,1352
2021-11-03,Navarra,112420,1655,9619,1016
2021-11-03,País Vasco,264876,4897,21137,2208
2021-11-03,La Rioja,40111,823,3923,438
2021-11-04,Andalucía,805724,11280,56859,6221
2021-11-04,Aragón,158323,3715,14466,1370
2021-11-04,Asturias,71958,2105,9441,854
2021-11-04,Baleares,102111,1021,6099,1014
2021-11-04,Canarias,97269,1008,7508,1547
2021-11-04,Cantabria,46930,610,4232,612
2021-11-04,Castilla La Mancha,241343,6433,27394,2259
2021-11-04,Castilla y León,290089,7319,30574,2525
2021-11-04,Cataluña,926746,16245,47682,4181
2021-11-04,Ceuta,7613,128,444,61
2021-11-04,Galicia,187878,2648,16056,2184
2021-11-04,Valenciana,518272,7816,40450,4029
2021-11-04,Extremadura,102522,1972,6944,613
2021-11-04,Madrid,915488,17502,107178,9607
2021-11-04,Melilla,11085,112,826,133
2021-11-04,Murcia,143208,1759,10412,1352
2021-11-04,Navarra,112503,1655,9624,1017
2021-11-04,País Vasco,265179,4898,21144,2208
2021-11-04,La Rioja,40143,823,3926,439
2021-11-05,Andalucía,806075,11281,56876,6222
2021-11-05,Aragón,158488,3716,14473,1370
2021-11-05,Asturias,72000,2105,9445,854
2021-11-05,Baleares,102191,1021,6101,1014
2021-11-05,Canarias,97388,1009,7525,1550
2021-11-05,Cantabria,46946,610,4232,612
2021-11-05,Castilla La Mancha,241441,6433,27405,2262
2021-11-05,Castilla y León,290215,7320,30582,2525
2021-11-05,Cataluña,927441,16246,47695,4181
2021-11-05,Ceuta,7614,128,444,61
2021-11-05,Galicia,187961,2648,16066,2186
2021-11-05,Valenciana,518709,7817,40472,4030
2021-11-05,Extremadura,102549,1972,6945,614
2021-11-05,Madrid,916006,17505,107208,9611
2021-11-05,Melilla,11088,112,826,133
2021-11-05,Murcia,143290,1760,10418,1352
2021-11-05,Navarra,112600,1655,9629,1018
2021-11-05,País Vasco,265399,4898,21153,2208
2021-11-05,La Rioja,40168,823,3927,440
2021-11-06,Andalucía,806313,11283,56888,6224
2021-11-06,Aragón,158571,3716,14477,1370
2021-11-06,Asturias,72020,2106,9446,854
2021-11-06,Baleares,102251,1021,6104,1014
2021-11-06,Canarias,97497,1010,7533,1553
2021-11-06,Cantabria,46984,610,4236,613
2021-11-06,Castilla La Mancha,241514,6434,27409,2264
2021-11-06,Castilla y León,290308,7321,30594,2528
2021-11-06,Cataluña,927770,16246,47702,4181
2021-11-06,Ceuta,7614,128,444,61
2021-11-06,Galicia,188034,2649,16071,2189
2021-11-06,Valenciana,518923,7819,40483,4033
2021-11-06,Extremadura,102583,1972,6947,614
2021-11-06,Madrid,916154,17507,107234,9614
2021-11-06,Melilla,11088,112,826,133
2021-11-06,Murcia,143350,1760,10418,1352
2021-11-06,Navarra,112689,1656,9629,1018
2021-11-06,País Vasco,265558,4900,21156,2208
2021-11-06,La Rioja,40182,823,3927,440
2021-11-07,Andalucía,806401,11284,56900,6224
2021-11-07,Aragón,158622,3717,14481,1370
2021-11-07,Asturias,72035,2106,9448,855
2021-11-07,Baleares,102299,1024,6107,1014
2021-11-07,Canarias,97582,1014,7540,1553
2021-11-07,Cantabria,47000,610,4236,613
2021-11-07,Castilla La Mancha,241552,6437,27414,2264
2021-11-07,Castilla y León,290350,7322,30608,2530
2021-11-07,Cataluña,927963,16247,47715,4181
2021-11-07,Ceuta,7614,128,444,61
2021-11-07,Galicia,188104,2649,16071,2189
2021-11-07,Valenciana,519065,7820,40502,4034
2021-11-07,Extremadura,102611,1972,6947,616
2021-11-07,Madrid,916269,17507,107251,9615
2021-11-07,Melilla,11089,112,826,133
2021-11-07,Murcia,143365,1760,10420,1352
2021-11-07,Navarra,112758,1656,9636,1018
2021-11-07,País Vasco,265741,4902,21164,2209
2021-11-07,La Rioja,40193,824,3929,440
2021-11-08,Andalucía,806640,11288,56922,6226
2021-11-08,Aragón,158762,3717,14491,1371
2021-11-08,Asturias,72068,2106,9452,855
2021-11-08,Baleares,102427,1024,6117,1018
2021-11-08,Canarias,97746,1015,7557,1556
2021-11-08,Cantabria,47018,611,4239,613
2021-11-08,Castilla La Mancha,241667,6438,27432,2267
2021-11-08,Castilla y León,290519,7325,30624,2532
2021-11-08,Cataluña,928858,16254,47750,4183
2021-11-08,Ceuta,7614,128,444,61
2021-11-08,Galicia,188183,2650,16079,2191
2021-11-08,Valenciana,519467,7822,40530,4035
2021-11-08,Extremadura,102641,1972,6947,616
2021-11-08,Madrid,916800,17510,107279,9618
2021-11-08,Melilla,11090,113,826,133
2021-11-08,Murcia,143439,1761,10423,1353
2021-11-08,Navarra,112846,1657,9638,1018
2021-11-08,País Vasco,266054,4905,21178,2210
2021-11-08,La Rioja,40218,824,3935,441
2021-11-09,Andalucía,807123,11290,56940,6228
2021-11-09,Aragón,158915,3717,14500,1372
2021-11-09,Asturias,72103,2106,9454,856
2021-11-09,Baleares,102547,1024,6120,1018
2021-11-09,Canarias,97920,1017,7568,1557
2021-11-09,Cantabria,47050,611,4240,613
2021-11-09,Castilla La Mancha,241766,6439,27440,2268
2021-11-09,Castilla y León,290697,7326,30642,2533
2021-11-09,Cataluña,929862,16258,47772,4185
2021-11-09,Ceuta,7614,128,444,61
2021-11-09,Galicia,188297,2650,16087,2193
2021-11-09,Valenciana,519906,7826,40552,4038
2021-11-09,Extremadura,102687,1972,6947,616
2021-11-09,Madrid,917158,17514,107325,9624
2021-11-09,Melilla,11092,113,826,133
2021-11-09,Murcia,143554,1761,10427,1356
2021-11-09,Navarra,112988,1657,9642,1019
2021-11-09,País Vasco,266349,4911,21184,2213
2021-11-09,La Rioja,40253,824,3941,441
2021-11-10,Andalucía,807585,11290,56959,6232
2021-11-10,Aragón,159091,3719,14511,1373
2021-11-10,Asturias,72147,2107,9455,857
2021-11-10,Baleares,102685,1025,6122,1019
2021-11-10,Canarias,98089,1020,7576,1558
2021-11-10,Cantabria,47083,611,4243,613
2021-11-10,Castilla La Mancha,241910,6441,27448,2268
2021-11-10,Castilla y León,290898,7327,30660,2534
2021-11-10,Cataluña,930586,16259,47788,4186
2021-11-10,Ceuta,7615,128,444,61
2021-11-10,Galicia,188418,2650,16096,2195
2021-11-10,Valenciana,520366,7830,40582,4039
2021-11-10,Extremadura,102725,1973,6952,617
2021-11-10,Madrid,917710,17517,107355,9628
2021-11-10,Melilla,11094,113,826,133
2021-11-10,Murcia,143652,1761,10429,1357
2021-11-10,Navarra,113113,1657,9649,1021
2021-11-10,País Vasco,266707,4912,21194,2216
2021-11-10,La Rioja,40295,825,3944,441
2021-11-11,Andalucía,808020,11291,56970,6232
2021-11-11,Aragón,159280,3720,14528,1374
2021-11-11,Asturias,72186,2108,9458,857
2021-11-11,Baleares,102862,1025,6128,1020
2021-11-11,Canarias,98308,1020,7580,1561
2021-11-11,Cantabria,47115,611,4245,613
2021-11-11,Castilla La Mancha,242022,6442,27461,2269
2021-11-11,Castilla y León,291113,7329,30668,2535
2021-11-11,Cataluña,931525,16264,47811,4188
2021-11-11,Ceuta,7616,128,444,61
2021-11-11,Galicia,188557,2650,16104,2195
2021-11-11,Valenciana,520868,7831,40609,4042
2021-11-11,Extremadura,102780,1973,6953,617
2021-11-11,Madrid,918312,17522,107384,9630
2021-11-11,Melilla,11113,113,826,133
2021-11-11,Murcia,143739,1761,10439,1359
2021-11-11,Navarra,113251,1658,9654,1021
2021-11-11,País Vasco,267111,4912,21206,2216
2021-11-11,La Rioja,40326,825,3944,441
2021-11-12,Andalucía,808482,11294,56989,6232
2021-11-12,Aragón,159464,3723,14535,1376
2021-11-12,Asturias,72232,2108,9463,857
2021-11-12,Baleares,103015,1025,6132,1021
2021-11-12,Canarias,98499,1022,7588,1562
2021-11-12,Cantabria,47161,611,4247,613
2021-11-12,Castilla La Mancha,242199,6445,27471,2271
2021-11-12,Castilla y León,291357,7333,30679,2538
2021-11-12,Cataluña,932565,16267,47831,4188
2021-11-12,Ceuta,7616,128,444,61
2021-11-12,Galicia,188716,2652,16114,2197
2021-11-12,Valenciana,521457,7834,40626,4048
2021-11-12,Extremadura,102837,1973,6956,617
2021-11-12,Madrid,919046,17525,107419,9630
2021-11-12,Melilla,11117,113,826,133
2021-11-12,Murcia,143930,1761,10444,1359
2021-11-12,Navarra,113396,1658,9658,1021
2021-11-12,País Vasco,267552,4913,21219,2218
2021-11-12,La Rioja,40366,825,3945,441
2021-11-13,Andalucía,808795,11294,57007,6232
2021-11-13,Aragón,159595,3725,14543,1377
2021-11-13,Asturias,72259,2108,9465,857
2021-11-13,Baleares,103121,1025,6137,1022
2021-11-13,Canarias,98653,1023,7601,1562
2021-11-13,Cantabria,47200,612,4248,613
2021-11-13,Castilla La Mancha,242253,6447,27477,2273
2021-11-13,Castilla y León,291469,7334,30693,2538
2021-11-13,Cataluña,933039,16270,47843,4190
2021-11-13,Ceuta,7616,128,444,61
2021-11-13,Galicia,188885,2652,16121,2198
2021-11-13,Valenciana,521862,7837,40648,4051
2021-11-13,Extremadura,102879,1974,6958,617
2021-11-13,Madrid,919228,17527,107447,9632
2021-11-13,Melilla,11122,113,826,133
2021-11-13,Murcia,144020,1761,10451,1360
2021-11-13,Navarra,113563,1658,9659,1022
2021-11-13,País Vasco,267945,4914,21225,2220
2021-11-13,La Rioja,40401,825,3949,442
2021-11-14,Andalucía,808982,11297,57021,6234
2021-11-14,Aragón,159656,3725,14547,1379
2021-11-14,Asturias,72304,2110,9465,857
2021-11-14,Baleares,103227,1025,6142,1022
2021-11-14,Canarias,98805,1024,7613,1564
2021-11-14,Cantabria,47233,612,4250,613
2021-11-14,Castilla La Mancha,242303,6447,27490,2273
2021-11-14,Castilla y León,291565,7335,30709,2538
2021-11-14,Cataluña,933448,16277,47858,4191
2021-11-14,Ceuta,7627,128,446,61
2021-11-14,Galicia,189011,2653,16128,2198
2021-11-14,Valenciana,522062,7839,40667,4053
2021-11-14,Extremadura,102892,1974,6958,617
2021-11-14,Madrid,919371,17528,107471,9633
2021-11-14,Melilla,11127,113,826,133
2021-11-14,Murcia,144074,1761,10456,1361
2021-11-14,Navarra,113701,1658,9663,1022
2021-11-14,País Vasco,268249,4916,21240,2224
2021-11-14,La Rioja,40408,825,3949,442
2021-11-15,Andalucía,809433,11302,57041,6235
2021-11-15,Aragón,159846,3726,14556,1380
2021-11-15,Asturias,72350,2112,9469,858
2021-11-15,Baleares,103459,1025,6148,1024
2021-11-15,Canarias,99021,1029,7629,1567
2021-11-15,Cantabria,47259,612,4252,613
2021-11-15,Castilla La Mancha,242456,6447,27499,2273
2021-11-15,Castilla y León,291825,7337,30730,2538
2021-11-15,Cataluña,935080,16279,47886,4192
2021-11-15,Ceuta,7639,128,446,61
2021-11-15,Galicia,189165,2653,16141,2201
2021-11-15,Valenciana,522696,7841,40699,4058
2021-11-15,Extremadura,102949,1974,6961,617
2021-11-15,Madrid,920077,17530,107502,9637
2021-11-15,Melilla,11131,113,828,133
2021-11-15,Murcia,144209,1762,10461,1361
2021-11-15,Navarra,113919,1658,9669,1022
2021-11-15,País Vasco,268669,4917,21251,2225
2021-11-15,La Rioja,40453,825,3950,442
2021-11-16,Andalucía,810224,11304,57063,6238
2021-11-16,Aragón,160081,3726,14561,1380
2021-11-16,Asturias,72396,2112,9479,859
2021-11-16,Baleares,103665,1026,6154,1025
2021-11-16,Canarias,99278,1029,7636,1569
2021-11-16,Cantabria,47292,612,4257,613
2021-11-16,Castilla La Mancha,242594,6448,27515,2275
2021-11-16,Castilla y León,292162,7338,30747,2538
2021-11-16,Cataluña,936619,16284,47910,4195
2021-11-16,Ceuta,7641,128,446,62
2021-11-16,Galicia,189414,2655,16154,2203
2021-11-16,Valenciana,523407,7845,40728,4061
2021-11-16,Extremadura,103000,1974,6963,617
2021-11-16,Madrid,920840,17534,107553,9644
2021-11-16,Melilla,11139,113,828,133
2021-11-16,Murcia,144436,1763,10467,1362
2021-11-16,Navarra,114113,1658,9673,1023
2021-11-16,País Vasco,269162,4919,21261,2228
2021-11-16,La Rioja,40502,825,3957,443
2021-11-17,Andalucía,810937,11305,57092,6242
2021-11-17,Aragón,160422,3727,14576,1380
2021-11-17,Asturias,72482,2112,9484,860
2021-11-17,Baleares,103859,1026,6160,1027
2021-11-17,Canarias,99554,1031,7645,1570
2021-11-17,Cantabria,47347,612,4260,613
